ID via;TIPO;Via;Tipo via
5351;1;LAGO DI NEMI;Via
5352;1;OVADA;Via
5353;2;FAMAGOSTA;Vle
5354;1;VOLTRI;Via
5355;1;BELDILETTO;Via
5356;1;BARONA;Via
5357;1;SALAMANCA;Via
5358;1;MAIORCA;Via
5359;1;BOFFALORA;Via
5360;1;BARDOLINO;Via
5361;1;VALPOLICELLA;Via
5362;1;BUCCINASCO;Via
5363;1;GIORGIO MERULA;Via
5364;1;TRE CASTELLI;Via
5365;1;TERAMO;Via
5366;1;SAN COLOMBANO;Via
5367;1;PARENZO;Via
5368;7;LUIGI NEGRELLI;Ple
5369;1;GUGLIELMO GUINTELLINO;Via
5370;1;GEROLAMO AVOGADRO;Via
5371;1;SAVERIO GRIFFINI;Via
5372;1;FRATELLI CIANI;Via
5373;1;MICHELE FARADAY;Via
5374;2;GIULIO RICHARD;Vle
5375;1;SAN GIUSEPPE COTTOLENGO;Via
5376;1;FRANCESCO GONIN;Via
5377;1;PIETRO GIORDANI;Via
5378;3;TIRANA;Pza
5379;1;MANZANO;Via
5380;1;PAOLO SEGNERI;Via
5381;1;DEGLI APULI;Via
5382;1;DEI SANNITI;Via
5383;1;EMANUELE ODAZIO;Via
5384;1;FILIPPO BRUNELLESCHI;Via
5385;1;RECOARO;Via
5386;1;CURIO DENTATO;Via
5387;1;GENTILE BELLINI;Via
5388;1;GIACINTO BRUZZESI;Via
5389;3;PIETRO FRATTINI;Pza
5390;1;DEGLI ZUCCARO;Via
5391;1;ALMERICO DA SCHIO;Via
5392;4;GIOVANNI BATTISTA SCALABRINI;Lgo
5393;1;VINCENZO MARIA CORONELLI;Via
5394;4;DEI GELSOMINI;Lgo
5395;4;GIAMBELLINO;Lgo
5396;1;ITALO SVEVO;Via
5397;1;GUGLIELMO FERRERO;Via
5398;1;GUIDO MARTINELLI;Via
5399;1;GUIDO COPPIN;Via
5400;1;MANDURIA;Via
5401;1;ATTILIO MOMIGLIANO;Via
5402;1;ATTILIO CASSONI;Via
5403;1;ANTONIO GIOVANOLA;Via
5404;1;ANTONIO BANFI;Via
5405;1;DIONIGI BUSSOLA;Via
5406;1;SAN MARCHETTO;Via
5407;1;ARTURO TOSI;Via
5408;1;FELICE LOPE DE VEGA;Via
5409;1;PAUL VALERY;Via
5410;1;PIENZA;Via
5411;1;GRATOSOGLIO;Via
5412;1;RENZO E LUCIA;Via
5413;1;FRA CRISTOFORO;Via
5414;1;DELL'INNOMINATO;Via
5415;4;PROMESSI SPOSI;Lgo
5416;1;DON RODRIGO;Via
5417;1;EUGENIO CURIEL;Via
5418;1;GIUSEPPE ADAMI;Via
5419;1;GAETANO BOGGIALI;Via
5420;1;WALTER TOBAGI;Via
5421;1;ACHILLE FERABOLI;Via
5422;1;COSTANTINO BARONI;Via
5423;1;ANNIBALE CUSI;Via
5424;1;SAN VIGILIO;Via
5425;1;SAN PAOLINO;Via
5426;1;ROSALBA CARRIERA;Via
5427;1;GATTINARA;Via
5428;1;LODOVICO POGLIAGHI;Via
5429;1;ANTONIO DI RUDINI';Via
5430;1;ENRICO DE NICOLA;Via
5431;1;AGOSTINO DE PRETIS;Via
5432;1;MICHELE SAPONARO;Via
5433;1;FERDINANDO LASSALLE;Via
5434;1;PIETRO OGLIARI;Via
5435;1;GIUSEPPE PALANTI;Via
5436;1;ULISSE DINI;Via
5437;1;MARCELLO DUDOVICH;Via
5438;1;PESCARENICO;Via
5439;1;DELL'ARCADIA;Via
5440;1;ARTURO MARTINI;Via
5441;1;ARRIGO MINERBI;Via
5442;1;GUIDO DE RUGGIERO;Via
5443;1;VITTORIO EMANUELE ORLANDO;Via
5444;1;ROZZANO;Via
5445;1;PESCARA;Via
5446;1;CAMILLO GIUSSANI;Via
5447;1;RICCARDO BALSAMO CRIVELLI;Via
5448;1;ALBERTO PEPERE;Via
5449;1;PATERNO';Via
5450;10;DON LORENZO MILANI;Cav
5451;1;DELLA FERRERA;Via
5452;1;ERNESTO ROSSI;Via
5453;1;LELIO BASSO;Via
5454;1;CASCINA BIANCA;Via
5455;1;ARTURO DANUSSO;Via
5456;1;GIUSEPPE DE FINETTI;Via
5457;1;DON PRIMO MAZZOLARI;Via
5458;1;TERESA NOCE;Via
5459;1;ONDINA VALLA;Via
5460;1;FRANCO RUSSOLI;Via
5461;1;FERNANDO SANTI;Via
5462;1;GIOVANNI TRECCANI DEGLI ALFIERI;Via
5463;4;ASCARI;Lgo
5464;4;ANTONIO BALESTRA;Lgo
5465;27;SILVIO FEDERICO BARIDON;Grd
5466;1;GIAN LUIGI BANFI;Via
5467;1;LUIGI BRAILLE;Via
5468;1;ICILIO CALZOLARI;Via
5469;1;CAIO MARIO CATTABENI;Via
5470;1;ALESSANDRO DURONI;Via
5471;1;CORRADINO D'ASCANIO;Via
5472;1;ADALBERTO GARELLI;Via
5473;1;GIULIO ALFREDO MACCACARO;Via
5475;1;LUCIO MASTRONARDI;Via
5476;4;GIOVANNI MUZIO;Lgo
5477;4;TAZIO NUVOLARI;Lgo
5479;1;NICOLA ROMEO;Via
5480;1;AUGUSTO STUCCHI;Via
5481;1;GIOVANNI PALATUCCI;Via
5482;1;PADRE PIO DA PIETRELCINA;Via
5483;4;GUSTAV MAHLER;Lgo
5484;27;ANNA DEL BO BOFFINO;Grd
5485;1;CARLO BO;Via
5486;1;DONNA PRASSEDE;Via
5487;1;DON FERRANTE;Via
5488;3;ENZO PACI;Pza
5489;18;DON LUIGI GIUSSANI;Grd
5490;1;FABRIZIO DE ANDRE';Via
5491;1;GIORGIO GABER;Via
5492;1;ERNESTO CALINDRI;Via
5493;27;ROBERT BADEN POWELL;Grd
5494;27;ATTILIO ROSSI;Grd
5495;1;JAN PALACH;Via
5496;27;SANT'ANNIBALE DI FRANCIA;Grd
5497;27;SERGIO BAZZEGA E VITTORIO PADOVANI;Grd
5498;20;ANDREA CAMPAGNA;Par
5499;7;FABIO CHIESA;Ple
5501;7;DONNE PARTIGIANE;Ple
5502;1;ROSA BIANCA;Via
5503;1;ALFONSINA STRADA;Via
5550;27;GIUSEPPE SAPORITO;Grd
5551;1;SAN GREGORIO BARBARIGO;Via
6074;8;ALDA MERINI;Pte
6075;8;ALEXANDER LANGER;Pte
6076;1;ANNA MARIA ORTESE;Via
6077;17;ANNA CASTELLI FERRIERI;Gll
6078;1;DEMETRIO STRATOS;Via
6079;27;VINCENZO MUCCIOLI;Grd
6080;4;MONSIGNOR GIUSEPPE BICCHIERAI;Lgo
6081;1;FEDERICO ENGELS;Via
6082;1;CARLO MARX;Via
6083;1;BENJAMIN CONSTANT;Via
6084;1;FELICITE' ROBERT LAMENNAIS;Via
6085;4;CAVALIERI DI VITTORIO VENETO;Lgo
6086;1;MARIO SIRONI;Via
6087;1;FAUSTO COPPI;Via
6088;1;DEL BURCHIELLO;Via
6089;1;ISCHIA;Via
6090;1;MARCO ANTONIO BRAGADINO;Via
6091;1;MONTEVIDEO;Via
6092;1;ANDREA SALAINO;Via
6093;1;VALPARAISO;Via
6094;1;COLA DI RIENZO;Via
6095;1;MONTECATINI;Via
6096;1;TREZZO D'ADDA;Via
6097;1;DEI GRIMANI;Via
6098;1;GIACOMO BONI;Via
6099;1;STROMBOLI;Via
6100;1;MOISE' LORIA;Via
6101;1;CALIFORNIA;Via
6102;3;GIOVANNI ANTONIO BAZZI;Pza
6103;1;DEL CARAVAGGIO;Via
6104;1;OSVALDO GNOCCHI VIANI;Via
6105;1;BERNARDINO LANINO;Via
6106;1;ANTONIO GRUMELLO;Via
6107;1;GIUSEPPE ALLEGRANZA;Via
6108;1;GIUSEPPE DEZZA;Via
6109;1;VINCENZO FOPPA;Via
6110;3;VESUVIO;Pza
6111;1;GIORGIO WASHINGTON;Via
6112;1;GIULIANO SALVIO;Via
6113;1;DOMIZIO ULPIANO;Via
6114;1;VEPRA;Via
6115;1;DEI SORMANI;Via
6116;1;SIRTE;Via
6117;1;PROCOPIO;Via
6118;1;FRA BARTOLOMEO;Via
6119;1;GARIAN;Via
6120;1;GIACOMO FAVRETTO;Via
6121;1;ROMOLO GESSI;Via
6122;1;RONCAGLIA;Via
6123;2;MISURATA;Vle
6124;1;ZANZUR;Via
6125;1;TAGIURA;Via
6126;1;ZUARA;Via
6127;1;BARCE;Via
6128;1;TOBRUK;Via
6129;3;SIMONE BOLIVAR;Pza
6130;7;TRIPOLI;Ple
6131;2;ETIOPIA;Vle
6132;1;LETIZIA;Via
6133;1;AMEDEO MODIGLIANI;Via
6134;1;ANGELO DE VINCENTI;Via
6135;1;LUCA COMERIO;Via
6136;1;RITA TONOLI;Via
6137;1;GIOVANNI BATTISTA BARINETTI;Via
6138;7;GIOVANNI DE AGOSTINI;Ple
6139;1;GIULIO FERRERI;Via
6140;4;DOMODOSSOLA;Lgo
6141;1;CARLO LINNEO;Via
6142;1;UGUCCIONE DA PISA;Via
6143;4;FATIMA;Lgo
6144;3;SAN GIOVANNI BATTISTA ALLA CRETA;Pza
6145;4;BRASILIA;Lgo
6146;1;ANGELO MICHELE GRANCINI;Via
6147;1;DELLE GARDENIE;Via
6148;4;CARABINIERI D'ITALIA;Lgo
6149;1;REGGIMENTO CAVALLERIA SAVOIA;Via
6151;1;ARISTIDE DE TOGNI;Via
6152;1;GIACOMO MELLERIO;Via
6153;1;GIOVANNI MARRADI;Via
6154;1;ENRICO PANZACCHI;Via
6155;1;VINCENZO MONTI;Via
6156;1;GIACOMO LEOPARDI;Via
6157;1;PIETRO METASTASIO;Via
6158;1;GIOVANNI BOCCACCIO;Via
6159;1;AURELIO SAFFI;Via
6160;3;VIRGILIO;Pza
6161;1;CARADOSSO;Via
6162;3;GIOVINE ITALIA;Pza
6163;1;FRATELLI RUFFINI;Via
6164;3;SANTA MARIA DELLE GRAZIE;Pza
6165;1;VINCENZO GIOBERTI;Via
6166;1;GIUSEPPE ROVANI;Via
6167;1;SEBETO;Via
6168;1;GIUSEPPE SOMMARUGA;Via
6169;1;TEVERE;Via
6170;1;BRENNERO;Via
6171;1;SPLUGA;Via
6172;1;PONTEBBA;Via
6173;1;PIETRO TAMBURINI;Via
6174;1;VENTI SETTEMBRE;Via
6175;3;NICCOLO' TOMMASEO;Pza
6176;1;GIAN BATTISTA BAZZONI;Via
6177;1;GIUSEPPE ANTONIO SASSI;Via
6178;3;DELLA CONCILIAZIONE;Pza
6179;1;ENRICO TOTI;Via
6180;7;FRANCESCO BARACCA;Ple
6181;1;TORQUATO TASSO;Via
6182;1;FRANCESCO PETRARCA;Via
6183;1;LORENZO MASCHERONI;Via
6184;1;LUDOVICO ARIOSTO;Via
6185;1;BERNARDINO TELESIO;Via
6186;1;MARIO PAGANO;Via
6187;1;GIORGIO PALLAVICINO;Via
6188;1;ALBERTO DA GIUSSANO;Via
6189;1;GUIDO D'AREZZO;Via
6190;1;GIOVANNI RASORI;Via
6191;1;ANTONIO SCARPA;Via
6192;1;FRANCESCO CHERUBINI;Via
6193;11;VERCELLI;Cso
6194;1;PAOLO GIOVIO;Via
6195;1;POLIBIO;Via
6196;1;GIOVANNI DE ALESSANDRI;Via
6197;1;COLUCCIO SALUTATI;Via
6199;1;CAPRERA;Via
6200;1;ANDREA VERGA;Via
6201;1;SERAFINO BIFFI;Via
6202;1;ERCOLE FERRARIO;Via
6203;1;LIPARI;Via
6204;1;ALTINO;Via
6205;7;AQUILEJA;Ple
6206;1;GIOVANNI CANTONI;Via
6207;1;GIOVANNI BATTISTA SORESINA;Via
6208;1;BARTOLOMEO PANIZZA;Via
6209;3;CAMILLO DE MEIS;Pza
6210;4;SETTIMIO SEVERO;Lgo
6211;1;EMILIO MOTTA;Via
6212;2;SAN MICHELE DEL CARSO;Vle
6213;2;DI PORTA VERCELLINA;Vle
6214;1;MATTEO BANDELLO;Via
6215;1;MOROZZO DELLA ROCCA;Via
6216;1;BERNARDINO ZENALE;Via
6217;1;GIOVANNINO DE GRASSI;Via
6218;1;SAN GIOVANNI DI DIO;Via
6219;1;GIAN BATTISTA VICO;Via
6220;1;DEGLI OLIVETANI;Via
6221;3;VENINO;Pza
6222;1;LUIGI ZOJA;Via
6223;1;ANTONIO DUGNANI;Via
6224;3;GAETANO FILANGIERI;Pza
6225;1;DONATO BOSSO;Via
6226;1;PIETRO AZARIO;Via
6227;1;TRISTANO CALCO;Via
6228;1;TULLIO SERVIO;Via
6229;1;TULLO OSTILIO;Via
6230;1;NUMA POMPILIO;Via
6231;1;ANCO MARZIO;Via
6232;1;TARQUINIO PRISCO;Via
6233;1;SANT'EUSEBIO;Via
6234;3;PO;Pza
6235;1;EGADI;Via
6236;1;VETTA D'ITALIA;Via
6237;1;COSTANZA;Via
6238;1;DIGIONE;Via
6239;1;ETNA;Via
6240;1;SEBASTIANO CABOTO;Via
6241;1;MATILDE SERAO;Via
6242;1;LUIGI PIRANDELLO;Via
6243;1;ELBA;Via
6244;1;ROMUALDO MARENCO;Via
6245;1;MONFERRATO;Via
6246;1;BELFIORE;Via
6247;3;RICCARDO WAGNER;Pza
6248;1;GIOTTO;Via
6249;1;PIERO CAPPONI;Via
6250;1;GIUSEPPE SOLENGHI;Via
6251;1;DUCCIO DI BONINSEGNA;Via
6252;3;MICHELANGELO BUONARROTI;Pza
6253;1;MICHELANGELO BUONARROTI;Via
6254;3;PIEMONTE;Pza
6255;1;GIUSEPPE ORGANDINO;Via
6256;3;IRNERIO;Pza
6257;1;ANTONIO CECCHI;Via
6258;1;DEL FUSARO;Via
6259;1;PIETRO CAVALCABO';Via
6260;1;VOLTERRA;Via
6261;1;TRIESTE;Via
6262;1;GIASONE DEL MAINO;Via
6263;1;QUARNERO;Via
6264;1;RUGGIERO SETTIMO;Via
6265;1;SARDEGNA;Via
6266;3;SICILIA;Pza
6267;1;CLEFI;Via
6268;1;MALACHIA MARCHESI DE TADDEI;Via
6269;1;CORNELIO NEPOTE;Via
6270;1;ALBERICO GENTILI;Via
6271;1;DEI GRACCHI;Via
6272;2;ERGISTO BEZZI;Vle
6273;1;MOGADISCIO;Via
6274;1;MASSAUA;Via
6275;1;LUIGI SACCO;Via
6276;3;ERNESTO DE ANGELI;Pza
6277;1;ANTONIO TOLOMEO TRIVULZIO;Via
6278;1;SEPRIO;Via
6279;1;ASTI;Via
6280;1;MARGHERA;Via
6281;1;CUNEO;Via
6282;1;SAN SIRO;Via
6283;1;RAFFAELLO SANZIO;Via
6284;1;VITTORIA COLONNA;Via
6285;1;CARLO RAVIZZA;Via
6286;1;FEDERICO FARUFFINI;Via
6287;1;CORREGGIO;Via
6288;1;LORENZO DELLEANI;Via
6289;1;ALBERTO MARIO;Via
6290;1;AROLDO BONZAGNI;Via
6291;1;DOMENICO CIMAROSA;Via
6292;1;LUIGI CONCONI;Via
6293;1;GIOVANNI DE CASTRO;Via
6294;1;LUCHINO DEL MAINO;Via
6295;1;POMPONIO LETO;Via
6296;1;ANGELO MAURI;Via
6297;2;DANIELE RANZONI;Vle
6299;1;CASTROVILLARI;Via
6300;1;NOALE;Via
6301;1;SORA;Via
6302;1;CALDERA;Via
6303;1;TAGGIA;Via
6304;1;POMPEO MARCHESI;Via
6305;1;BENEDETTO CACCIATORI;Via
6306;1;FRATELLI ZOIA;Via
6307;1;STANISLAO CANNIZZARO;Via
6308;1;SANT'ELENA;Via
6309;1;ANTONIO BEZZOLA;Via
6310;1;PACIFICO ARCANGELI;Via
6311;1;FRATELLI BOZZI;Via
6312;1;BERNABO' VISCONTI;Via
6313;1;QUARTO CAGNINO;Via
6314;1;POSTUMIA;Via
6315;1;SAN GIUSTO;Via
6316;1;HARAR;Via
6317;3;GIORGIO AMBROSOLI;Pza
6318;1;ZURIGO;Via
6319;1;STORO;Via
6320;1;DOMASO;Via
6321;1;AURONZO;Via
6322;1;VARENNA;Via
6323;1;MONTE BALDO;Via
6324;1;VAL PELLICE;Via
6325;1;VAL PANTENA;Via
6326;1;PASSO TRE CROCI;Via
6327;1;ALBENGA;Via
6328;1;VAL POSCHIAVINA;Via
6329;1;ANTONIA POZZI;Via
6330;1;GAETANO AIRAGHI;Via
6331;1;ARPINO;Via
6332;3;GIOSIA MONTI;Pza
6333;1;QUINTO ROMANO;Via
6334;1;GIUSEPPE BIANCARDI;Via
6335;1;GIUSEPPE FRUA;Via
6336;1;DEI MARTINITT;Via
6337;1;DELLE STELLINE;Via
6338;1;FARNESE;Via
6339;1;PIERO MARTINETTI;Via
6340;1;GIULIO BRANCA;Via
6341;1;CLAUDIO DEBUSSY;Via
6342;1;GIGNESE;Via
6343;4;GAVIRATE;Lgo
6344;1;FONZASO;Via
6345;1;CAMILLO VACANI;Via
6346;4;QUINTO ALPINI;Lgo
6347;1;GIACOMO GRIZIOTTI;Via
6348;1;ALFREDO PANZINI;Via
6349;1;LUCA DELLA ROBBIA;Via
6350;1;GIUSEPPE REVERE;Via
6351;1;NICCOLO' MACHIAVELLI;Via
6352;1;GABRIELE ROSSETTI;Via
6353;1;LEONE TREDICESIMO;Via
6354;1;IPPOLITO NIEVO;Via
6355;1;EMILIO E MARCO PRAGA;Via
6356;2;DUILIO;Vle
6357;2;SEVERINO BOEZIO;Vle
6358;3;SEI FEBBRAIO;Pza
6359;2;CASSIODORO;Vle
6360;2;BELISARIO;Vle
6361;7;GIULIO CESARE;Ple
6362;2;EZIO;Vle
6363;3;GIOVANNI AMENDOLA;Pza
6364;2;BERENGARIO;Vle
6365;7;ARDUINO;Ple
6366;2;EGINARDO;Vle
6367;1;ENZO FERRIERI;Via
6368;1;BENEDETTO BRIN;Via
6369;1;AMBROGIO SPINOLA;Via
6370;1;FLAVIO VEGEZIO;Via
6371;1;CLAUDIANO;Via
6372;1;MARCO TERENZIO VARRONE;Via
6373;1;SENOFONTE;Via
6374;1;POMPEO;Via
6375;1;PLUTARCO;Via
6376;1;ESCHILO;Via
6377;1;SOFOCLE;Via
6378;1;EURIPIDE;Via
6379;1;PAOLO VERONESE;Via
6380;1;TIZIANO;Via
6381;1;TRANQUILLO CREMONA;Via
6382;1;TINTORETTO;Via
6383;1;DOMENICHINO;Via
6384;1;GAETANO PREVIATI;Via
6385;1;MOSE' BIANCHI;Via
6386;1;ANGELO MORBELLI;Via
6387;1;ALATRI;Via
6388;1;MONTE ROSA;Via
6389;1;FILIPPO CARCANO;Via
6390;1;ELEUTERIO PAGLIANO;Via
6391;1;GIUSEPPE PELLIZZA DA VOLPEDO;Via
6392;1;MONTE BIANCO;Via
6393;1;MONTE LEONE;Via
6394;1;MONTE CERVINO;Via
6395;1;DESIDERIO DA SETTIGNANO;Via
6396;1;MONTE AMIATA;Via
6397;1;SEBASTIANO DEL PIOMBO;Via
6398;1;DEI CARRACCI;Via
6399;1;FRANCESCO ALBANI;Via
6400;1;GUGLIELMO SILVA;Via
6401;1;CRISTOFORO MADRUZZO;Via
6402;1;FLAVIO GIOIA;Via
6403;1;NOVEGNO;Via
6404;1;GIOVANNI ROTONDI;Via
6405;1;RICCARDO GALLI;Via
6406;1;MARTA NAVARRA BERNSTEIN;Via
6407;3;GIOVANNI VENTITREESIMO;Pza
6408;1;GIOVANNI BOINE;Via
6409;1;LINDA MALNATI;Via
6410;1;ARMIDA BARELLI;Via
6411;1;GIAN GIACOMO POLDI PEZZOLI;Via
6412;1;PASQUALE STANISLAO MANCINI;Via
6413;1;DEL TICINO;Via
6414;1;CESARE DAL FABBRO;Via
6415;1;MAR NERO;Via
6416;1;DEL MELLA;Via
6417;1;CRIMEA;Via
6418;1;CIVIDALE DEL FRIULI;Via
6419;1;ACHILLE;Via
6420;1;MASACCIO;Via
6421;1;PAOLO UCCELLO;Via
6422;2;PAOLO ONORATO VIGLIANI;Vle
6423;1;SEBASTIANO VENIERO;Via
6424;1;MELORIA;Via
6425;2;LODOVICO SCARAMPO;Vle
6426;2;RENATO SERRA;Vle
6427;1;ALESSANDRO ALGARDI;Via
6428;1;DIOMEDE;Via
6429;1;MARCO CREMOSANO;Via
6430;1;ALCAMO;Via
6431;1;LEVANTO;Via
6432;1;GIUSEPPE POGATSCHNIG;Via
6433;1;FINALE LIGURE;Via
6434;1;DIANO MARINA;Via
6435;1;LERICI;Via
6436;1;CALLIANO;Via
6437;1;SESTO CALENDE;Via
6438;1;GAETANO MORETTI;Via
6439;1;FRANCESCO GOYA;Via
6440;1;ENRICO TERZAGHI;Via
6441;3;SANTA MARIA NASCENTE;Pza
6442;1;CASSINO;Via
6443;1;CESENATICO;Via
6444;1;ANDORA;Via
6445;1;GIUSEPPE TERRAGNI;Via
6446;1;VERSILIA;Via
6447;1;ARENZANO;Via
6448;1;RUSSI;Via
6449;1;CASCINA MOJETTA;Via
6450;1;ODERZO;Via
6451;1;MARTINO BASSI;Via
6452;1;AGRIGENTO;Via
6453;1;LOVERE;Via
6454;1;PIETRA LIGURE;Via
6455;1;LAIGUEGLIA;Via
6456;1;VESIO;Via
6457;2;ANGELO SALMOIRAGHI;Vle
6458;1;ANTONIO SANT'ELIA;Via
6459;1;COLLECCHIO;Via
6460;1;MONTICHIARI;Via
6461;1;ISERNIA;Via
6462;1;BRENTONICO;Via
6463;1;PERGINE;Via
6464;1;NAGO;Via
6465;1;BREGUZZO;Via
6466;1;GIOVANNI CIMABUE;Via
6467;2;ENRICO ELIA;Vle
6468;3;CARLO STUPARICH;Pza
6469;2;ACHILLE PAPA;Vle
6470;1;BERTINORO;Via
6471;1;FEDERICO TESIO;Via
6472;1;FRANCESCO PASTONCHI;Via
6473;1;NIKOLAJEVKA;Via
6474;1;CITTA' DEL MESSICO;Via
6475;1;ALBINO;Via
6476;1;SANT'AQUILINO;Via
6477;1;PASSO DI BRIZIO;Via
6478;1;PASSO DI FARGORIDA;Via
6479;1;AROSIO;Via
6480;1;CAIO MARIO;Via
6481;1;SAN ROMANELLO;Via
6482;1;CORNO DI CAVENTO;Via
6483;1;DON CARLO GNOCCHI;Via
6484;1;PESSANO;Via
6485;4;RICCARDO ZANDONAI;Lgo
6486;1;ANTONIO PANIZZI;Via
6487;1;SALVATORE BARZILAI;Via
6488;1;LUIGI SCROSATI;Via
6489;4;CAVALIERI DI MALTA;Lgo
6490;1;CARLO OSMA;Via
6491;1;TRENNO;Via
6492;1;IPPODROMO;Via
6493;1;BISANZIO;Via
6494;1;DEL CENTAURO;Via
6495;1;FETONTE;Via
6496;1;PEGASO;Via
6497;1;VAL MARTELLO;Via
6498;1;BERNARDO DADDI;Via
6499;1;ALESSANDRO FLEMING;Via
6500;1;MICENE;Via
6501;1;FELICE BISLERI;Via
6502;3;MADONNA DEI POVERI;Pza
6503;1;VARAZZE;Via
6504;1;LAVENO;Via
6505;1;GAVIRATE;Via
6506;1;GOZZADINI;Via
6507;1;VAL LEVENTINA;Via
6508;1;ANTONIO PIANELLA;Via
6509;1;MARTIRI TRIESTINI;Via
6510;1;MARSICA;Via
6511;33;RENATO SERRA;Spr
6512;1;PATROCLO;Via
6513;1;DEI PICCOLOMINI;Via
6514;1;DESSIE';Via
6515;3;AXUM;Pza
6516;1;DEI ROSPIGLIOSI;Via
6517;1;VITTORIO DE SICA;Via
6518;7;DELLO SPORT;Ple
6519;1;DEGLI ALDOBRANDINI;Via
6520;1;DEI FOSCARI;Via
6521;1;DEI LOREDAN;Via
6522;1;DEI SAGREDO;Via
6523;1;PALATINO;Via
6524;1;DEI FRANGIPANI;Via
6525;1;DEI SORANZO;Via
6526;1;DEI GRADENIGO;Via
6527;1;DEGLI ALERAMI;Via
6528;1;DEGLI OTTOBONI;Via
6529;1;DEI CHIARAMONTI;Via
6530;1;DEGLI ERIZZO;Via
6531;1;DEGLI ODESCALCHI;Via
6532;2;FEDERICO CAPRILLI;Vle
6533;3;ESQUILINO;Pza
6534;1;SIMONE STRATICO;Via
6535;7;SEGESTA;Ple
6536;1;MONREALE;Via
6537;7;FRATELLI ZAVATTARI;Ple
6538;2;GIOVANNI MIGLIARA;Vle
6539;7;LORENZO LOTTO;Ple
6540;1;PIETRO TEMPESTA;Via
6541;1;JACOPO DELLA QUERCIA;Via
6542;1;LORENZO GHIBERTI;Via
6543;1;PARIS BORDONE;Via
6544;1;SPAGNOLETTO;Via
6545;7;CRIVELLONE;Ple
6546;1;ALESSANDRO MAGNASCO;Via
6547;1;LORENZO DI CREDI;Via
6548;1;LUIGI CAVENAGHI;Via
6549;1;DONATO MONTORFANO;Via
6550;1;EUGENIO GIGNOUS;Via
6551;2;MURILLO;Vle
6552;1;VODICE;Via
6553;1;DANIELE RICCIARELLI;Via
6554;7;BRESCIA;Ple
6555;1;CARLO DOLCI;Via
6556;1;FILIPPO ABBIATI;Via
6557;1;CACCIALEPORI;Via
6558;3;MONTE FALTERONA;Pza
6559;1;CARLO MARATTA;Via
6560;1;CRISTOFORO ALLORI;Via
6561;1;MARIOTTO ALBERTINELLI;Via
6562;1;GIACINTO GIGANTE;Via
6563;1;ROMEO FRASSINETTI;Via
6564;1;GIUSEPPE MASSARENTI;Via
6565;2;ARETUSA;Vle
6566;7;SELINUNTE;Ple
6567;2;MAR JONIO;Vle
6568;1;MARIO MORGANTINI;Via
6569;1;MATTEO CIVITALI;Via
6570;1;BERNARDO ZAMAGNA;Via
6571;1;PIER ALESSANDRO PARAVIA;Via
6572;1;PRENESTE;Via
6573;1;TRACIA;Via
6574;1;GUGLIELMO CIARDI;Via
6575;1;ALFONSO CAPECELATRO;Via
6576;1;SAVERIO ALTAMURA;Via
6577;1;ROALD AMUNDSEN;Via
6578;1;GIOVANNI FANTONI;Via
6579;3;ROSA SCOLARI;Pza
6580;1;ISAAC NEWTON;Via
6581;1;VALDAGNO;Via
6582;1;BERNARDINO GHIRINGHELLI;Via
6583;1;VAL BREGAGLIA;Via
6584;1;CASSOLNOVO;Via
6585;1;MAFFEO BAGAROTTI;Via
6586;1;ALBONA;Via
6587;1;SANT'ANATALONE;Via
6588;1;ALBERTO DA GANDINO;Via
6589;1;ALBERICO DA ROSCIATE;Via
6590;1;FRASCATI;Via
6591;1;MAROSTICA;Via
